source_date,original_source,vessel_name,imo,ircs,mmsi,national_registry,vessel_flag_alpha3,npfc_vessel_id,vessel_type_code,port_of_registry,fishing_method_code,external_marking,previous_name,previous_flag_alpha3,previous_registry,previous_port_registry,communication_details,freezer_type_enum,freezer_unit_enum,freezer_type_raw,freezer_unit_raw,crew_size,length_value,length_metric_type,length_unit_enum,depth_value,depth_metric_type,depth_unit_enum,beam_value,beam_metric_type,beam_unit_enum,tonnage_value,tonnage_metric_type,engine_power,engine_power_unit_enum,fish_hold_capacity,freezer_capacity
2025-08-26,NPFC,XINHAI1225,8786806,BZW8E,412421035,(ZHE)CHUAN DENG(JI)(2021)FT-200057,CHN,547,SP,Zhoushan,PS,,,,,,C: 441202689    Satelite-based Telephony: +86-5808106208    300534060649250,,KW,,,25.0,50.57,length_loa,METER,4.2,moulded_depth,METER,8.2,moulded_beam,METER,611.0,gross_register_tonnage,1104.0,KW,349.8,
2025-08-26,NPFC,XINHAI1227,8786820,BZW9E,412421036,(ZHE)CHUANDENG(JI)(2023)FT-200043,CHN,551,SP,Zhoushan,PS,,,CHINA,,,C: 441202690    Satelite-based Telephony: +86-5808123635    300534060825760,,KW,,,17.0,50.6,length_loa,METER,4.1,moulded_depth,METER,8.0,moulded_beam,METER,616.0,gross_register_tonnage,1104.0,KW,330.0,
2025-08-26,NPFC,XINHAI1235,8788062,BZW4L,412421076,(ZHE)CHUAN DENG(JI)(2022)FT-200037,CHN,1081,SP,Zhoushan,PS,,,CHINA,,,C: 441203091    Satelite-based Telephony:17498506160    300534061674670,,KW,,,25.0,53.75,length_loa,METER,4.0,moulded_depth,METER,8.5,moulded_beam,METER,711.0,gross_register_tonnage,1213.0,KW,680.0,
2025-08-26,NPFC,XINHAI1258,9974735,BZW7S,412549267,(ZHE)CHUAN DENG(JI)(2022)FT-200099,CHN,1876,SP,Zhoushan,PS,,,,,,Ｃ441204667  Satelite-based telephony+86-2136813233    300534060823510,,KW,,,27.0,54.06,length_loa,METER,5.5,moulded_depth,METER,11.4,moulded_beam,METER,1501.0,gross_register_tonnage,1470.0,KW,1374.5,
2025-08-26,NPFC,XINHAI1259,8540525,BZYS5,412209136,(ZHE)CHUAN DENG(JI)(2023)FT-200035,CHN,455,SP,Zhoushan,PS,,JULONGJIAYA4,,,,Satelite-based telephony17498501297,,KW,,,25.0,50.7,length_loa,METER,4.6,moulded_depth,METER,9.8,moulded_beam,METER,997.0,gross_tonnage,1760.0,KW,898.0,
2025-08-26,NPFC,XINHAI1273,8788074,BZW5L,412421075,(ZHE)CHUAN DENG(JI)(2022)FT-200038,CHN,1082,SP,Zhoushan,PS,,,CHINA,,,C: 441220735    Satelite-based Telephony:+86-5808112857    300534061649950,,KW,,,25.0,50.75,length_loa,METER,4.3,moulded_depth,METER,8.2,moulded_beam,METER,706.0,gross_register_tonnage,1213.0,KW,628.0,
2025-08-26,NPFC,XINHAILENG1,8537360,BZTO8,412549528,(ZHE)CHUAN DENG (JI)(2021)FT-200131,CHN,1545,FO,Zhoushan,,,JULONG1,,,,Ｃ441204562    Satelite-based telephony17498505356    901112114552300,,KW,,,25.0,90.55,length_loa,METER,8.6,moulded_depth,METER,15.2,moulded_beam,METER,3303.0,gross_register_tonnage,2207.0,KW,4979.0,
2025-08-26,NPFC,XINHAILENG2,8549636,BZTO9,412549529,(ZHE)CHUANDENG (JI)(2022)FT-200036,CHN,1493,FO,Zhoushan,,,JULONG 2,,,,C:441204593    Satelite-based telephony17498501869    901112114552307,,KW,,,25.0,90.55,length_loa,METER,8.6,,METER,15.2,moulded_beam,METER,3303.0,gross_register_tonnage,2207.0,KW,4979.0,
2025-08-26,NPFC,YONG FA 1,9754018,BZU2N,412439608,(ZHE)CHUAN DENG(JI)(2023)FT-200183,CHN,586,"Stick-held dip netters (NS), Hand liner vessels (LH)",Ningbo,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)",,,,,,Satelite-based Telephony: 00870773140213,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,58.0,69.9,length_loa,METER,7.4,moulded_depth,METER,11.3,moulded_beam,METER,1408.0,gross_register_tonnage,1912.0,KW,1765.0,130.0
2025-08-26,NPFC,YONG FA 5,9789221,BZV5Y,412439617,(ZHE)CHUAN DENG(JI)(2025)FT-200060,CHN,588,"Stick-held dip netters (NS), Hand liner vessels (LH)",Ningbo,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)",,,,,,C: 422802324  Satelite-based Telephony: 8707773140349,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,58.0,69.9,length_loa,METER,7.4,moulded_depth,METER,11.3,moulded_beam,METER,1408.0,gross_register_tonnage,1912.0,KW,1765.0,130.0
2025-08-26,NPFC,YONG FA 6,9807449,BZW3B,412439761,(ZHE)CHUAN DENG(JI)(2023)FT-200075,CHN,610,"Stick-held dip netters (NS), Hand liner vessels (LH)",Ningbo,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)",,,,,,C: 422802939  Satelite-based Telephony: '00870773141591,ICE,TONS / DAY,Ice,Tons / Day,58.0,69.9,length_loa,METER,7.4,,METER,11.3,moulded_beam,METER,1408.0,gross_register_tonnage,1912.0,KW,1765.0,16.0
2025-08-26,NPFC,YONG FA 7,9807451,BZW4B,412439762,(ZHE)CHUAN DENG(JI)(2021)FT-200011,CHN,611,"Stick-held dip netters (NS), Hand liner vessels (LH)",Ningbo,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)",,,,,,C: 422802941  Satelite-based Telephony: '00870773141592,ICE,TONS / DAY,Ice,Tons / Day,58.0,69.9,length_loa,METER,7.4,,METER,11.3,moulded_beam,METER,1408.0,gross_register_tonnage,1912.0,KW,1765.0,4.0
2025-08-26,NPFC,YONGFA9,8775699,BZSG2,412331146,(ZHE)CHUANDENG(JI)(2024)FT-200068,CHN,714,"Stick-held dip netters (NS), Hand liner vessels (LH)",Ningbo,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)",,LUPENGYUANYU087,,,,C: 441302247  Satelite-based Telephony: 000870773309573,ICE,TONS / DAY,Ice,Tons / Day,60.0,69.9,length_rgl,METER,7.4,,METER,11.3,moulded_beam,METER,1408.0,gross_register_tonnage,2100.0,KW,1420.0,150.0
2025-08-26,NPFC,YONGXING 1,8776497,BZTV9,412326889,(YUE)CHUANDENG(JI)(2024)FT-200018,CHN,618,LH,Guangzhou,LHP,,,,,,C: 441219944  Satelite-based Telephony: 00870-773203035,ICE,TONS / DAY,Ice,Tons / Day,36.0,67.68,length_loa,METER,7.0,,METER,11.3,moulded_beam,METER,1491.0,gross_register_tonnage,1470.0,KW,2115.0,80.0
2025-08-26,NPFC,YUANJIA1,9874325,BZUF7,412421129,(ZHE)CHUAN  DENG (JI)(2023)FT-200187,CHN,1590,LH,Zhoushan,LHP,,,,,,Satelite-based telephony  teltphone: 00870773253819,,KW,,,25.0,62.83,length_loa,METER,6.2,moulded_depth,METER,10.0,moulded_beam,METER,1064.0,gross_register_tonnage,1471.0,KW,1741.98,
2025-08-26,NPFC,ZHAN HAI 001,9884485,BZWA3,412549016,(YUE)CHUAN DENG (JI)(2024)FT-200054,CHN,1301,"Stick-held dip netters (NS), Hand liner vessels (LH)",,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)",,,,,,C-441204040    Satelite-based telephony  telephone: 17498506140,,KW,,,60.0,66.5,length_loa,METER,4.7,draft_depth,METER,11.8,moulded_beam,METER,1629.0,gross_register_tonnage,2000.0,KW,1689.22,
2025-08-26,NPFC,ZHAN HAI 002,9884497,BZWA2,412549017,(YUE)CHUAN DENG (JI)(2024)FT-200055,CHN,1302,"Stick-held dip netters (NS), Hand liner vessels (LH)",,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)",,,,,,C-441204041      Satelite-based telephony-17497010527,,KW,,,60.0,66.5,length_loa,METER,4.7,draft_depth,METER,11.8,moulded_beam,METER,1629.0,gross_register_tonnage,2000.0,KW,1689.22,
2025-08-26,NPFC,ZHANHAI 003,9904156,BZWD7,412549087,(YUE)CHUAN  DENG (JI)(2024)FT-200056,CHN,1445,"Stick-held dip netters (NS), Hand liner vessels (LH)",,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)",,,,,,C-441204095  Satelite-based telephony-00870773140073,,KW,,,60.0,66.5,length_loa,METER,4.7,,METER,11.8,moulded_beam,METER,1685.0,gross_register_tonnage,2000.0,KW,1689.22,
2025-08-26,NPFC,ZHANHAI 004,9904168,BZWD8,412549088,(YUE)CHUAN  DENG (JI)(2024)FT-200057,CHN,1446,"Stick-held dip netters (NS), Hand liner vessels (LH)",,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)",,,,,,C-441204096      Satelite-based telephony-00870773140081,,KW,,,60.0,66.5,length_loa,METER,4.7,,METER,11.8,moulded_beam,METER,1685.0,gross_register_tonnage,2000.0,KW,1689.22,
2025-08-26,NPFC,ZHANHAI008,8774956,BZSF8,412217992,(YUE)CHUAN DENG (JI)(2024)FT-200061,CHN,589,"Stick-held dip netters (NS), Hand liner vessels (LH)",,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)",,LIAOYU 8,,,,Satelite-based Telephony: 17497051909,PLATE_FREEZER,TONS / DAY,Plate Freezer,Tons / Day,58.0,67.85,length_loa,METER,7.0,moulded_depth,METER,11.1,moulded_beam,METER,1419.0,gross_register_tonnage,2000.0,KW,1178.08,80.0
2025-08-26,NPFC,ZHANHAI009,8774982,BZSF9,412217993,(YUE)CHUAN  DENG (JI)(2024)FT-200062,CHN,590,"Stick-held dip netters (NS), Hand liner vessels (LH)",,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)",,LIAOYU 9,,,,Satelite-based Telephony: 17497051941,PLATE_FREEZER,TONS / DAY,Plate Freezer,Tons / Day,58.0,67.85,length_loa,METER,7.0,moulded_depth,METER,11.1,moulded_beam,METER,1419.0,gross_register_tonnage,2000.0,KW,1178.08,80.0
2025-08-26,NPFC,ZHEPUYUANLENG7,8693190,BZV8S,412549057,(ZHE)CHUANDENG (JI)(2022)FT-200216,CHN,393,FO,Zhoushan,,,HAI LI LENG 7,,,,C-441202992                    F-'00870773141165  Satelite-based Telephony: '17498504289,,KW,,,56.0,90.55,length_rgl,METER,8.6,,METER,14.5,moulded_beam,METER,2998.0,gross_register_tonnage,2206.0,KW,4628.36,
2025-08-26,NPFC,ZHONG JU 1,9870329,BZUT,412421192,(ZHE)CHUANDENG(JI)(2023)FT-200132,CHN,1485,LH,Zhoushan,LHP,,,,,,C-441203842                Satelite-based telephony-17498500662,,KW,,,42.0,62.83,length_loa,METER,6.2,moulded_depth,METER,10.0,moulded_beam,METER,1050.0,gross_register_tonnage,1471.0,KW,924.31,
2025-08-26,NPFC,ZHONG JU 18,8775924,BZV7Y,412421002,(ZHE)CHUANDENG(JI)(2020)FT-200152,CHN,1534,LH,,LHP,,,,,,C:441202230  Satelite-based telephony:17498500341,,KW,,,35.0,50.1,length_loa,METER,4.2,moulded_depth,METER,8.2,moulded_beam,METER,637.0,gross_register_tonnage,1000.0,KW,669.56,
2025-08-26,NPFC,ZHONG JU 7,9870331,BZUT2,412421193,(ZHE)CHUANDENG(JI)(2023)FT-200133,CHN,1486,LH,Zhoushan,LHP,,,,,,C: 441203843  Satellite-based telephony: 17498500663,,KW,,,42.0,62.83,length_loa,METER,6.2,moulded_depth,METER,10.0,moulded_beam,METER,1050.0,gross_register_tonnage,1471.0,KW,924.31,
2025-08-26,NPFC,ZHONGJI858,9829435,BZW6L,412421078,(ZHE)CHUANDENG(JI)(2024)FT-200069,CHN,1316,FO,Zhoushan,,,ZHONG JU LENG1,,,,Satelite-based telephony-17498500562,,KW,,,28.0,107.9,length_loa,METER,9.2,,METER,16.6,moulded_beam,METER,4732.0,gross_register_tonnage,3675.0,KW,8035.07,
2025-08-26,NPFC,ZHONGJI868,8779918,BZV7S,412549096,(ZHE)CHUAN DENG (JI)(2023)FT-200084,CHN,392,FO,Zhoushan,,,HAI LI LENG 6,,,,C-441204825      Satelite-based Telephony: 17498504290,,KW,,,56.0,90.55,length_rgl,METER,8.6,,METER,14.5,moulded_beam,METER,2998.0,gross_register_tonnage,2206.0,KW,4628.36,
2025-08-26,NPFC,ZHONGJU6008,1120560,BKTD2,412549653,(ZHE)ChuanDeng(JI)(2025)FT-200056,CHN,1992,LH,Zhoushan,LHP,,,,,,Ｎ－ＳＴＡＲ:02159567SKY6D48  Satelite-based telephony:17497052742,,KW,,,32.0,44.98,length_loa,METER,4.2,,METER,8.3,moulded_beam,METER,611.0,gross_register_tonnage,1000.0,KW,536.73,
2025-08-26,NPFC,ZHONGJU88,9995832,BZSG,412322120,(ZHE)CHUANDENG (JI)(2024)FT-200031,CHN,1909,LH,Zhoushan,LHP,,,,,,telephone: 17498500357,,KW,,,32.0,44.98,length_loa,METER,4.2,moulded_depth,METER,8.3,moulded_beam,METER,610.0,gross_register_tonnage,1000.0,KW,536.73,
2025-08-26,NPFC,ZHONGMINGZHOU 11,1056329,BPPX5,413587430,17DJ0571763,CHN,1994,FO,Fuzhou,,,,,,,Satelite-based telephony  telephone:870773063596,,KW,,,33.0,133.3,length_loa,METER,11.5,,METER,20.0,moulded_beam,METER,8239.0,gross_register_tonnage,4800.0,KW,10406.1,
2025-08-26,NPFC,ZHOU HONG YUAN 9,8782771,BZ8UU,412420225,(ZHE)CHUAN  DENG (JI)(2023)FT-200134,CHN,1838,LH,Zhoushan,LHP,,,,,,Ｃ441217126  Satelite-based telephony0580-6394069,,KW,,,40.0,44.98,length_loa,METER,3.8,moulded_depth,METER,8.0,moulded_beam,METER,472.0,gross_register_tonnage,551.0,KW,488.85,
2025-08-26,NPFC,ZHOU PU 27,9821445,BZV4U,412421018,(ZHE)CHUANDENG(JI)(2021)FT-200063,CHN,449,LH,Zhoushan,LHP,,,,,,Satelite-based Telephony: 17495800317,ICE,TONS / DAY,Ice,Tons / Day,37.0,52.6,length_loa,METER,4.2,moulded_depth,METER,8.5,moulded_beam,METER,726.0,gross_register_tonnage,1000.0,KW,802.63,15.0
2025-08-26,NPFC,ZHOU PU 5,9883297,BZU9S,412421191,(ZHE)CHUAN  DENG (JI)(2024)FT-200006,CHN,1655,LH,Zhoushan,LHP,,,,,,Satelite-based telephony17498530107,,KW,,,36.0,59.97,length_loa,METER,6.2,moulded_depth,METER,9.8,moulded_beam,METER,967.0,gross_register_tonnage,1471.0,KW,990.2,
2025-08-26,NPFC,ZHOU PU 806,9821550,BZV5X,412420989,(ZHE)CHUANDENG(JI)(2021)FT-200020,CHN,411,LH,Zhoushan,LHP,,HANYI725,,,,Satelite-based Telephony:17498502056,ICE,TONS / DAY,Ice,Tons / Day,36.0,52.56,length_loa,METER,4.2,moulded_depth,METER,8.5,moulded_beam,METER,716.0,gross_register_tonnage,993.0,KW,752.6,20.0
2025-08-26,NPFC,ZHOU PU 818,9904625,BZU5X,412549183,(ZHE)CHUAN  DENG (JI)(2024)FT-200279,CHN,1474,LH,Zhoushan,LHP,,,,,,Satelite-based telephony-17459800972,,KW,,,38.0,59.96,length_loa,METER,6.2,,METER,9.8,moulded_beam,METER,1003.0,gross_register_tonnage,1471.0,KW,940.4,
2025-08-26,NPFC,ZHOU PU 98,8780046,BZV5U,412421017,(ZHE)CHUAN  DENG (JI)(2022)FT-200202,CHN,1651,LH,Zhoushan,LHP,,,,,,Satelite-based telephony  17498500336,,KW,,,35.0,52.3,length_loa,METER,4.0,moulded_depth,METER,8.2,moulded_beam,METER,651.0,gross_register_tonnage,1000.0,KW,669.56,
2025-08-26,NPFC,ZHOUHONG YUAN 7,8782783,BZ5VM,412420644,(ZHE)CHUAN  DENG (JI)(2023)FT-200087,CHN,1885,LH,Zhoushan,LHP,,,,,,Ｃ441219167  Satelite-based telephony  17498503820,,KW,,,40.0,53.45,length_loa,METER,6.0,moulded_depth,METER,8.6,moulded_beam,METER,731.0,gross_register_tonnage,662.0,KW,568.78,
2025-08-26,NPFC,ZHOUHONGYUAN16,8782769,BZ6VM,412420645,(ZHE)CHUAN  DENG (JI)(2023)FT-200120,CHN,1731,LH,Zhoushan,LHP,,,,,,Ｃ441202648    Satelite-basedtelephony01089976240,,KW,,,40.0,53.45,length_loa,METER,6.0,moulded_depth,METER,8.6,moulded_beam,METER,731.0,gross_register_tonnage,662.0,KW,569.07,
2025-08-26,NPFC,ZHOUYU901,8775156,BZU7C,412420872,(ZHE)CHUANDENG(JI)(2024)FT-200135,CHN,795,LH,Zhoushan,LHP,,,,,,Satelite-based Telephony: 17498500272,ICE,TONS / DAY,Ice,Tons / Day,29.0,44.9,length_rgl,METER,5.8,,METER,8.6,moulded_beam,METER,586.0,gross_register_tonnage,882.0,KW,370.64,20.0
2025-08-26,NPFC,ZHOUYU902,8775168,BZU8C,412420873,(ZHE)CHUANDENG(JI)(2024)FT-200136,CHN,766,LH,Zhoushan,LHP,,,,,,Satelite-based Telephony: 17498502389,ICE,TONS / DAY,Ice,Tons / Day,29.0,44.9,length_rgl,METER,5.8,,METER,8.6,moulded_beam,METER,586.0,gross_register_tonnage,882.0,KW,370.64,20.0
2025-08-26,NPFC,ZHOUYU903,8783402,BZV6W,412420978,(ZHE)CHUANDENG(JI)(2024)FT-200300,CHN,751,LH,Zhoushan,LHP,,,,,,Satelite-based Telephony: 00870-773120089,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,28.0,37.2,length_rgl,METER,3.5,,METER,7.6,moulded_beam,METER,267.0,gross_register_tonnage,809.0,KW,198.0,6.0
2025-08-26,NPFC,ZHOUYU904,8783414,BZV7W,412420982,(ZHE)CHUANDENG(JI)(2024)FT-200301,CHN,752,LH,Zhoushan,LHP,,,,,,Satelite-based Telephony: 00870-773120089,PLATE_FREEZER,TONS / DAY,Plate Freezer,Tons / Day,28.0,37.2,length_rgl,METER,3.5,,METER,7.6,moulded_beam,METER,267.0,gross_register_tonnage,809.0,KW,198.0,6.0
2025-08-26,NPFC,ZHOUYU905,9819569,BZW9D,412421044,(ZHE)CHUANDENG(JI)(2024)FT-200252,CHN,413,LH,Zhoushan,LHP,,,,,,C: 441202395  Satelite-based Telephony:  00870-773253332,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,29.0,44.98,length_loa,METER,3.65,,METER,8.4,moulded_beam,METER,551.0,gross_register_tonnage,1000.0,KW,420.0,32.0
2025-08-26,NPFC,ZHOUYU906,9819571,BZW1E,412421043,(ZHE)CHUANDENG(JI)(2024)FT-200253,CHN,414,LH,Zhoushan,LHP,,,,,,C: 441202396  Satelite-based telephony00870-773253355,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,29.0,44.98,length_loa,METER,3.65,,METER,8.4,moulded_beam,METER,551.0,gross_register_tonnage,1000.0,KW,420.0,32.0
2025-08-26,NPFC,ZHOUYU907,9819583,BZW2E,412421042,(ZHE)CHUANDENG(JI)(2024)FT-200140,CHN,415,LH,Zhoushan,LHP,,,,,,telephone:00870-773254806    C: 441202620,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,29.0,44.98,length_loa,METER,3.65,,METER,8.4,moulded_beam,METER,551.0,gross_register_tonnage,1000.0,KW,420.0,32.0
2025-08-26,NPFC,ZHOUYU908,9819595,BZW3E,412421039,(ZHE)CHUANDENG(JI)(2024)FT-200254,CHN,416,LH,Zhoushan,LHP,,,,,,C: 441202621  telephone:   00870-773253357,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,29.0,44.98,length_loa,METER,3.65,,METER,8.4,moulded_beam,METER,551.0,gross_register_tonnage,1000.0,KW,420.0,32.0
2025-08-26,NPFC,ZHOUYU909,9861110,BZUL7,412421139,(ZHE)CHUANDENG(JI)(2024)FT-200302,CHN,1211,LH,Zhoushan,LHP,,,,,,,,KW,,,28.0,38.18,length_loa,METER,3.5,,METER,7.6,moulded_beam,METER,278.0,gross_register_tonnage,570.0,KW,208.59,
2025-08-26,NPFC,ZHOUYU910,9861122,BZUL8,412421146,(ZHE)CHUANDENG(JI)(2024)FT-200303,CHN,1212,LH,Zhoushan,LHP,,,,,,,,KW,,,28.0,38.18,length_loa,METER,3.5,,METER,7.6,moulded_beam,METER,278.0,gross_register_tonnage,570.0,KW,208.59,
2025-08-26,NPFC,ZHOUYU915,9819600,BZW4E,412421038,(ZHE)CHUANDENG(JI)(2024)FT-200255,CHN,417,LH,Zhoushan,LHP,,,,,,C: 441202622  telephone: 00870-773254808,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,29.0,44.98,length_loa,METER,3.65,,METER,8.4,moulded_beam,METER,551.0,gross_register_tonnage,1000.0,KW,420.0,32.0
2025-08-26,NPFC,ZHOUYU916,9819612,BZW5E,412421037,(ZHE)CHUANDENG(JI)(2024)FT-200256,CHN,418,LH,Zhoushan,LHP,,,,,,C: 441202624  telephone: 00870-773412493,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,29.0,44.98,length_loa,METER,3.65,,METER,8.4,moulded_beam,METER,551.0,gross_register_tonnage,1000.0,KW,420.0,32.0
2025-08-26,NPFC,ZHOUYU917,9888235,BZVQ7,412549081,(ZHE)CHUANDENG(JI)(2024)FT-200245,CHN,1356,LH,Zhoushan,LHP,,,,,,telephone: 00870-773254807,,KW,,,32.0,44.91,length_loa,METER,3.65,,METER,8.4,moulded_beam,METER,555.0,gross_register_tonnage,1000.0,KW,381.95,
2025-08-26,NPFC,ZHOUYU918,9888247,BZUS8,412549082,(ZHE)CHUANDENG(JI)(2024)FT-200141,CHN,1357,LH,Zhoushan,LHP,,,,,,telephone: 00870-773254781,,KW,,,32.0,44.91,length_loa,METER,3.65,,METER,8.4,moulded_beam,METER,555.0,gross_register_tonnage,1000.0,KW,381.95,
2025-08-26,NPFC,ZHOUYU919,9888417,BZUS9,412549083,(ZHE)CHUANDENG(JI)(2024)FT-200246,CHN,1358,LH,Zhoushan,LHP,,,,,,telephone: 00870-773253331,,KW,,,32.0,44.91,length_loa,METER,3.65,,METER,8.4,moulded_beam,METER,555.0,gross_register_tonnage,1000.0,KW,381.95,
2025-08-26,NPFC,ZHOUYU920,9888259,BZUS,412549084,(ZHE)CHUANDENG(JI)(2024)FT-200142,CHN,1359,LH,Zhoushan,LHP,,,,,,telephone:00870-773254376,,KW,,,,44.91,length_loa,METER,3.65,,METER,8.4,moulded_beam,METER,555.0,gross_register_tonnage,1000.0,KW,381.95,
2025-08-26,NPFC,ZHOUYU921,9888261,BZUS2,412549085,(ZHE)CHUANDENG(JI)(2024)FT-200143,CHN,1360,LH,Zhoushan,LHP,,,,(ZHE)CHUANDENG(JI)(2020)FT-200028,,telephone: 00870-773254419,,KW,,,32.0,44.91,length_loa,METER,3.65,,METER,8.4,moulded_beam,METER,555.0,gross_register_tonnage,1000.0,KW,381.95,
2025-08-26,NPFC,ZHOUYU922,9888431,BZUS3,412549086,(ZHE)CHUANDENG(JI)(2024)FT-200144,CHN,1361,LH,Zhoushan,LHP,,,,(ZHE)CHUANDENG(JI)(2020)FT-200027,,Satelite-based telephony  telephone: 00870-773254797,,KW,,,32.0,44.91,length_loa,METER,3.65,,METER,8.4,moulded_beam,METER,555.0,gross_register_tonnage,1000.0,KW,381.95,
2025-08-26,NPFC,ZHOUYU925,9929778,BZW5X,412549315,(ZHE)CHUANDENG(JI)(2021)FT-200028,CHN,1732,LH,Zhoushan,LHP,,,,,,Satelite-based telephony00870-773253860,,KW,,,32.0,44.91,length_loa,METER,3.65,moulded_depth,METER,8.4,moulded_beam,METER,562.0,gross_register_tonnage,1000.0,KW,382.92,
2025-08-26,NPFC,ZHOUYU926,9929780,BZW6X,412549316,(ZHE)CHUANDENG(JI)(2021)FT-200033,CHN,1733,LH,Zhoushan,LHP,,,,,,Satelite-based telephony00870-773256861,,KW,,,32.0,44.91,length_loa,METER,3.65,moulded_depth,METER,8.4,moulded_beam,METER,562.0,gross_register_tonnage,1000.0,KW,382.92,
2025-08-26,NPFC,ZHOUYU927,9929792,BZW7X,412549317,(ZHE)CHUANDENG(JI)(2021)FT-200029,CHN,1734,LH,Zhoushan,LHP,,,,,,Satelite-based telephony00870-773253862,,KW,,,32.0,44.91,length_loa,METER,3.65,moulded_depth,METER,8.4,moulded_beam,METER,562.0,gross_register_tonnage,1000.0,KW,382.92,
2025-08-26,NPFC,ZHOUYU928,9929807,BZW8X,412549318,(ZHE)CHUANDENG(JI)(2021)FT-200030,CHN,1735,LH,Zhoushan,LHP,,,,,,Satelite-based telephony00870-773253863,,KW,,,32.0,44.91,length_loa,METER,3.65,moulded_depth,METER,8.4,moulded_beam,METER,562.0,gross_register_tonnage,1000.0,KW,382.92,
2025-08-26,NPFC,ZHOUYU929,9929637,BZW9X,412549319,(ZHE)CHUANDENG(JI)(2021)FT-200031,CHN,1736,LH,Zhoushan,LHP,,,,,,Satelite-based telephony00870-773253864,,KW,,,32.0,44.91,length_loa,METER,3.65,moulded_depth,METER,8.4,moulded_beam,METER,562.0,gross_register_tonnage,1000.0,KW,382.92,
2025-08-26,NPFC,ZHOUYU930,9929649,BZW1Y,412549321,(ZHE)CHUANDENG(JI)(2021)FT-200032,CHN,1737,LH,Zhoushan,LHP,,,,,,Satelite-based telephony  00870-773253865,,KW,,,32.0,44.91,length_loa,METER,3.65,moulded_depth,METER,8.4,moulded_beam,METER,562.0,gross_register_tonnage,1000.0,KW,382.92,
2025-08-26,NPFC,ZHOUYU931,9983970,BKWM,412672150,(ZHE)CHUANDENG(JI)(2023)FT-200033,CHN,1906,LH,Zhoushan,LHP,,,,,,Satelite-based telephony  00870-773254016,,KW,,,30.0,39.94,length_loa,METER,3.8,moulded_depth,METER,7.8,moulded_beam,METER,349.0,gross_register_tonnage,662.0,KW,250.77,
2025-08-26,NPFC,ZHOUYU932,9983982,BKWM2,412672140,(ZHE)CHUANDENG(JI)(2023)FT-200034,CHN,1907,LH,Zhoushan,LHP,,,,,,Satelite-based telephony  00870-773254059,,KW,,,30.0,39.94,length_loa,METER,3.8,moulded_depth,METER,7.8,moulded_beam,METER,349.0,gross_register_tonnage,662.0,KW,250.77,
2025-08-26,NPFC,ZHOUYU935,1046398,BZVF5,412549597,(ZHE)CHUANDENG(JI)(2024)FT-200044,CHN,1936,LH,Zhoushan,LHP,,,,,,Satelite-based telephony  00870-773254570,,KW,,,30.0,39.94,length_loa,METER,3.8,moulded_depth,METER,7.8,moulded_beam,METER,349.0,gross_register_tonnage,662.0,KW,250.77,
2025-08-26,NPFC,ZHOUYU936,1046477,BZVF6,412549598,(ZHE)CHUANDENG(JI)(2024)FT-200045,CHN,1937,LH,Zhoushan,LHP,,,,,,Satelite-based telephony  00870-773254752,,KW,,,30.0,39.94,length_loa,METER,3.8,moulded_depth,METER,7.8,moulded_beam,METER,349.0,gross_register_tonnage,662.0,KW,250.77,
2025-08-26,NPFC,ZHOUYU937,1046520,BZVF7,412549599,(ZHE)CHUANDENG(JI)(2024)FT-200048,CHN,1927,LH,Zhoushan,LHP,,,,,,Satelite-based telephony  00870-773253282,,KW,,,30.0,39.94,length_loa,METER,3.8,moulded_depth,METER,7.8,moulded_beam,METER,349.0,gross_register_tonnage,662.0,KW,250.77,
2025-08-26,NPFC,ZHOUYU938,1046532,BZVF8,412549601,(ZHE)CHUANDENG(JI)(2024)FT-200046,CHN,1928,LH,Zhoushan,LHP,,,,,,Satelite-based telephony  00870-773253276,,KW,,,30.0,39.94,length_loa,METER,3.8,moulded_depth,METER,7.8,moulded_beam,METER,349.0,gross_register_tonnage,662.0,KW,250.77,
