source_date,original_source,vessel_name,imo,ircs,vessel_flag_alpha3,vessel_type_code,external_marking,gross_tonnage,length_type,length_value,length_unit,engine_power,engine_power_unit,authorization_status,auth_start_date,auth_end_date,authorizing_country_alpha3,authorizing_country_group,species_description,scientific_name,sender
20250826,NEAFC,BORIS ZAYTSEV,,UCAI,RUS,TO,M0202,837.0,LOA,41.0,METER,1920.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Beaked redfish,Sebastes mentella,RUS
20250826,NEAFC,KILDIN,,UBUS9,RUS,TO,MK0121,1827.0,LOA,55.0,METER,1795.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,KILDIN,,UBUS9,RUS,TO,MK0121,1827.0,LOA,55.0,METER,1795.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Beaked redfish,Sebastes mentella,RUS
20250826,NEAFC,SEVRYBA-1,,UCFU,RUS,TO,MK0240,1448.0,LOA,56.0,METER,2250.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,MARK LIUBOVSKII,,UDBS,RUS,TO,AK7162,2978.0,LOA,69.0,METER,3330.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,KHOLMOGORY,,UBYK8,RUS,TO,AK6015,1998.0,LOA,58.0,METER,2940.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,BELOYE MORE,,UBYX7,RUS,TO,AK6587,5098.0,LOA,86.0,METER,6000.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,NORVEZHSKOE MORE,,UBIV7,RUS,TO,AK5440,5098.0,LOA,86.0,METER,6000.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,BARENTSEVO MORE,,UBHR4,RUS,TO,AK0074,5098.0,LOA,87.0,METER,6000.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,ARCTIC PRINCESS,,UHTA,RUS,FO,,1966.0,LOA,70.0,METER,1470.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Beaked redfish,Sebastes mentella,RUS
20250826,NEAFC,ARCTIC PRINCESS,,UHTA,RUS,FO,,1966.0,LOA,70.0,METER,1470.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,ARCTIC PRINCESS,,UHTA,RUS,FO,,1966.0,LOA,70.0,METER,1470.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,ARCTIC PRINCESS,,UHTA,RUS,FO,,1966.0,LOA,70.0,METER,1470.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,ARCTIC PRINCESS,,UHTA,RUS,FO,,1966.0,LOA,70.0,METER,1470.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,ARCTIC SPIRIT,,UBJR2,RUS,FO,,6419.0,LOA,121.0,METER,6656.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,ARCTIC SPIRIT,,UBJR2,RUS,FO,,6419.0,LOA,121.0,METER,6656.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,ARCTIC SPIRIT,,UBJR2,RUS,FO,,6419.0,LOA,121.0,METER,6656.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Beaked redfish,Sebastes mentella,RUS
20250826,NEAFC,ARCTIC SPIRIT,,UBJR2,RUS,FO,,6419.0,LOA,121.0,METER,6656.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,ARCTIC SPIRIT,,UBJR2,RUS,FO,,6419.0,LOA,121.0,METER,6656.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,BELOMORYE,,UIVG,RUS,FO,,2206.0,LOA,96.0,METER,1650.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,BELOMORYE,,UIVG,RUS,FO,,2206.0,LOA,96.0,METER,1650.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,BELOMORYE,,UIVG,RUS,FO,,2206.0,LOA,96.0,METER,1650.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,BELOMORYE,,UIVG,RUS,FO,,2206.0,LOA,96.0,METER,1650.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,BELOMORYE,,UIVG,RUS,FO,,2206.0,LOA,96.0,METER,1650.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Beaked redfish,Sebastes mentella,RUS
20250826,NEAFC,CANOPUS,,UCTB,RUS,FO,,1728.0,LOA,78.0,METER,1655.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,CANOPUS,,UCTB,RUS,FO,,1728.0,LOA,78.0,METER,1655.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,CANOPUS,,UCTB,RUS,FO,,1728.0,LOA,78.0,METER,1655.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,CANOPUS,,UCTB,RUS,FO,,1728.0,LOA,78.0,METER,1655.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Beaked redfish,Sebastes mentella,RUS
20250826,NEAFC,CANOPUS,,UCTB,RUS,FO,,1728.0,LOA,78.0,METER,1655.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,SIRIUS,,UHVP,RUS,FO,,1728.0,LOA,78.0,METER,1655.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Beaked redfish,Sebastes mentella,RUS
20250826,NEAFC,SIRIUS,,UHVP,RUS,FO,,1728.0,LOA,78.0,METER,1655.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,SIRIUS,,UHVP,RUS,FO,,1728.0,LOA,78.0,METER,1655.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,SIRIUS,,UHVP,RUS,FO,,1728.0,LOA,78.0,METER,1655.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,SIRIUS,,UHVP,RUS,FO,,1728.0,LOA,78.0,METER,1655.0,KILOWATT,ACTIVE,2025-01-23,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,ATLANTIC LADY,,UBIQ2,RUS,FO,,8864.0,LOA,140.0,METER,7250.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Beaked redfish,Sebastes mentella,RUS
20250826,NEAFC,ATLANTIC LADY,,UBIQ2,RUS,FO,,8864.0,LOA,140.0,METER,7250.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,ATLANTIC LADY,,UBIQ2,RUS,FO,,8864.0,LOA,140.0,METER,7250.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,ATLANTIC LADY,,UBIQ2,RUS,FO,,8864.0,LOA,140.0,METER,7250.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,ATLANTIC LADY,,UBIQ2,RUS,FO,,8864.0,LOA,140.0,METER,7250.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,TOR,,UCSJ,RUS,TO,M0192,823.0,LOA,54.0,METER,1620.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,TOR,,UCSJ,RUS,TO,M0192,823.0,LOA,54.0,METER,1620.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,TOR,,UCSJ,RUS,TO,M0192,823.0,LOA,54.0,METER,1620.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,ORVAR,,UBVK6,RUS,TO,MK0474,1263.0,LOA,53.0,METER,2200.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,ORVAR,,UBVK6,RUS,TO,MK0474,1263.0,LOA,53.0,METER,2200.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,TEZEY,,UAEV,RUS,LL,M0268,877.0,LOA,54.0,METER,1370.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,GEMMA,,UCFT,RUS,LL,M0186,909.0,LOA,54.0,METER,970.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,VEGA,,UHOM,RUS,LL,M0184,936.0,LOA,54.0,METER,970.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,BOREY,,UBYJ,RUS,TO,M0264,822.0,LOA,51.0,METER,1323.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,GULDRANGUR,,UEOL,RUS,TO,M0226,1040.0,LOA,50.0,METER,2005.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,SAAMI,,UAFL,RUS,TO,MK0547,2218.0,LOA,60.0,METER,4300.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,KOKSHAYSK,,UAMR,RUS,TO,M0100,1409.0,LOA,59.0,METER,1618.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,NORD TRAL,,UBHR5,RUS,TO,MK0641,1476.0,LOA,57.0,METER,3720.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,KAPITAN GERASHCHENKO,,UAJQ,RUS,TO,MK0549,1635.0,LOA,57.0,METER,3060.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,KAPITAN GERASHCHENKO,,UAJQ,RUS,TO,MK0549,1635.0,LOA,57.0,METER,3060.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,ZVEZDA MURMANA,,UEDV,RUS,TO,M0351,1467.0,LOA,66.0,METER,2800.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,ZVEZDA MURMANA,,UEDV,RUS,TO,M0351,1467.0,LOA,66.0,METER,2800.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,VALERIY DZHAPARIDZE,,UAUA,RUS,TO,K1864,4407.0,LOA,105.0,METER,5152.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,VALERIY DZHAPARIDZE,,UAUA,RUS,TO,K1864,4407.0,LOA,105.0,METER,5152.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,VALERIY DZHAPARIDZE,,UAUA,RUS,TO,K1864,4407.0,LOA,105.0,METER,5152.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Beaked redfish,Sebastes mentella,RUS
20250826,NEAFC,VALERIY DZHAPARIDZE,,UAUA,RUS,TO,K1864,4407.0,LOA,105.0,METER,5152.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,NIVENSKOE,,UAUK,RUS,TO,K1966,4407.0,LOA,105.0,METER,5152.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,NIVENSKOE,,UAUK,RUS,TO,K1966,4407.0,LOA,105.0,METER,5152.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Beaked redfish,Sebastes mentella,RUS
20250826,NEAFC,NIVENSKOE,,UAUK,RUS,TO,K1966,4407.0,LOA,105.0,METER,5152.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,NIVENSKOE,,UAUK,RUS,TO,K1966,4407.0,LOA,105.0,METER,5152.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,BORIS SYROMYATNIKOV,,UCUF,RUS,TO,K2184,7765.0,LOA,108.0,METER,8000.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,BORIS SYROMYATNIKOV,,UCUF,RUS,TO,K2184,7765.0,LOA,108.0,METER,8000.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,BORIS SYROMYATNIKOV,,UCUF,RUS,TO,K2184,7765.0,LOA,108.0,METER,8000.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,ZAKHAR SOROKIN,,UDYG,RUS,TO,KD2201,7765.0,LOA,121.0,METER,6000.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,ZAKHAR SOROKIN,,UDYG,RUS,TO,KD2201,7765.0,LOA,121.0,METER,6000.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,ZAKHAR SOROKIN,,UDYG,RUS,TO,KD2201,7765.0,LOA,121.0,METER,6000.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,LIRA,,UHFP,RUS,TO,K2147,7765.0,LOA,121.0,METER,8000.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,LIRA,,UHFP,RUS,TO,K2147,7765.0,LOA,121.0,METER,8000.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,LIRA,,UHFP,RUS,TO,K2147,7765.0,LOA,121.0,METER,8000.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,KURSHSKAYA KOSA,,UBCI,RUS,TO,K1749,7765.0,LOA,121.0,METER,6000.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,KURSHSKAYA KOSA,,UBCI,RUS,TO,K1749,7765.0,LOA,121.0,METER,6000.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,KURSHSKAYA KOSA,,UBCI,RUS,TO,K1749,7765.0,LOA,121.0,METER,6000.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,KARACHAROVO,,UHFC,RUS,TO,K1676,1895.0,LOA,62.0,METER,1766.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,KARACHAROVO,,UHFC,RUS,TO,K1676,1895.0,LOA,62.0,METER,1766.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Beaked redfish,Sebastes mentella,RUS
20250826,NEAFC,KARACHAROVO,,UHFC,RUS,TO,K1676,1895.0,LOA,62.0,METER,1766.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,KARACHAROVO,,UHFC,RUS,TO,K1676,1895.0,LOA,62.0,METER,1766.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,IOSIF SHMELKIN,,UGYL,RUS,TO,K2156,3981.0,LOA,94.0,METER,3680.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,IOSIF SHMELKIN,,UGYL,RUS,TO,K2156,3981.0,LOA,94.0,METER,3680.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Beaked redfish,Sebastes mentella,RUS
20250826,NEAFC,IOSIF SHMELKIN,,UGYL,RUS,TO,K2156,3981.0,LOA,94.0,METER,3680.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,IOSIF SHMELKIN,,UGYL,RUS,TO,K2156,3981.0,LOA,94.0,METER,3680.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,OSVEYSKOYE,,UDXD,RUS,TO,K2165,1898.0,LOA,62.0,METER,1950.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,OSVEYSKOYE,,UDXD,RUS,TO,K2165,1898.0,LOA,62.0,METER,1950.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Beaked redfish,Sebastes mentella,RUS
20250826,NEAFC,OSVEYSKOYE,,UDXD,RUS,TO,K2165,1898.0,LOA,62.0,METER,1950.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,OSVEYSKOYE,,UDXD,RUS,TO,K2165,1898.0,LOA,62.0,METER,1950.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,ESTER,,UBHP,RUS,TO,K2193,7765.0,LOA,121.0,METER,7200.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,ESTER,,UBHP,RUS,TO,K2193,7765.0,LOA,121.0,METER,7200.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,ESTER,,UBHP,RUS,TO,K2193,7765.0,LOA,121.0,METER,7200.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,BALTIYSKAYA KOSA,,UHJR,RUS,TO,K2190,7765.0,LOA,108.0,METER,7200.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,BALTIYSKAYA KOSA,,UHJR,RUS,TO,K2190,7765.0,LOA,108.0,METER,7200.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,BALTIYSKAYA KOSA,,UHJR,RUS,TO,K2190,7765.0,LOA,108.0,METER,7200.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,DMITRY KOZHARSKIY,,UBQV6,RUS,TO,KD2288,3755.0,LOA,80.0,METER,4640.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,DMITRY KOZHARSKIY,,UBQV6,RUS,TO,KD2288,3755.0,LOA,80.0,METER,4640.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Beaked redfish,Sebastes mentella,RUS
20250826,NEAFC,DMITRY KOZHARSKIY,,UBQV6,RUS,TO,KD2288,3755.0,LOA,80.0,METER,4640.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,DMITRY KOZHARSKIY,,UBQV6,RUS,TO,KD2288,3755.0,LOA,80.0,METER,4640.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,ALEKSEY ANICHKIN,,UGYK,RUS,TO,K2155,3981.0,LOA,85.0,METER,3680.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Beaked redfish,Sebastes mentella,RUS
20250826,NEAFC,ALEKSEY ANICHKIN,,UGYK,RUS,TO,K2155,3981.0,LOA,85.0,METER,3680.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,ALEKSEY ANICHKIN,,UGYK,RUS,TO,K2155,3981.0,LOA,85.0,METER,3680.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,ALEKSEY ANICHKIN,,UGYK,RUS,TO,K2155,3981.0,LOA,85.0,METER,3680.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,NORD WEST,,UBXP8,RUS,TO,MK0553,1167.0,LOA,51.0,METER,1840.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,KARELIA,,UAWH,RUS,TO,AK0749,7765.0,LOA,120.0,METER,5296.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,KARELIA,,UAWH,RUS,TO,AK0749,7765.0,LOA,120.0,METER,5296.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,KARELIA,,UAWH,RUS,TO,AK0749,7765.0,LOA,120.0,METER,5296.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,ARCTICA,,UFBY,RUS,TO,AK0445,7765.0,LOA,121.0,METER,6600.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,ARCTICA,,UFBY,RUS,TO,AK0445,7765.0,LOA,121.0,METER,6600.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,ARCTICA,,UFBY,RUS,TO,AK0445,7765.0,LOA,121.0,METER,6600.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,YANTARNYY,,UDYN,RUS,TO,MK0339,7765.0,LOA,121.0,METER,6960.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Blue whiting,Micromesistius poutassou,RUS
20250826,NEAFC,YANTARNYY,,UDYN,RUS,TO,MK0339,7765.0,LOA,121.0,METER,6960.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic herring,Clupea harengus,RUS
20250826,NEAFC,YANTARNYY,,UDYN,RUS,TO,MK0339,7765.0,LOA,121.0,METER,6960.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,Atlantic mackerel,Scomber scombrus,RUS
20250826,NEAFC,MARTA  ARENDSEE,,UAIX,RUS,TO,MK0369,1895.0,LOA,63.0,METER,1950.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,PROEKT-1,,UBPM2,RUS,TO,MK0542,707.0,LOA,45.0,METER,1800.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,PROEKT,,UHYS,RUS,TO,M0228,1146.0,LOA,52.0,METER,1800.0,KILOWATT,ACTIVE,2025-01-03,2025-12-31,RUS,Individual,All deep-sea species,,RUS
20250826,NEAFC,NORTHERN CELT,,EI5953,IRL,TO,SO472,190.0,LOA,25.0,METER,600.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,NORTHERN CELT,,EI5953,IRL,TO,SO472,190.0,LOA,25.0,METER,600.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,NORTHERN CELT,,EI5953,IRL,TO,SO472,190.0,LOA,25.0,METER,600.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,PROGRESS II,,EI6893,IRL,TO,SO966,240.0,LOA,24.0,METER,653.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,PROGRESS II,,EI6893,IRL,TO,SO966,240.0,LOA,24.0,METER,653.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,PROGRESS II,,EI6893,IRL,TO,SO966,240.0,LOA,24.0,METER,653.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,CATTLEYA M,,OYJW,DNK,FX,E348,1306.0,LOA,50.0,METER,2920.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,DNK,Individual,Capelin,Mallotus villosus,XEU
